Texas SouthernGonzaga11-10,11/10/17,"Gonzaga -25.5, 91-65 (97%)",65.0792349,90.56706886,69,97,277,24,75.46683646,39.01277546
PittsburghNavy11-10,11/10/17,"Navy -2.7, 70-67 (60%)",67.03404782,69.77315362,62,71,162,175,68.22397545,50.88167258
North DakotaTroy11-10,11/10/17,"Troy -5.4, 82-77 (67%)",76.98502161,82.42404832,83,80,239,138,76.45627727,50.55359289
WhitworthMontana11-10,11/10/17,Montana (100%),35.89341901,113.713995,60,72,0,164,71.31463013,-41.71400294
East CentralNew Mexico St.11-10,11/10/17,New Mexico St. (100%),34.63591248,117.3111976,55,81,0,99,71.05538446,-37.1486779
Tennessee WesleyanJacksonville St.11-10,11/10/17,Jacksonville St. (100%),34.16231622,110.2296093,42,100,0,145,69.04594255,-41.9757354
CentenarySoutheastern Louisiana11-10,11/10/17,Southeastern Louisiana (100%),36.43282869,111.0282925,67,99,0,225,71.98963432,-43.99361983
UC IrvineSouth Dakota St.11-10,11/10/17,"South Dakota St. -8.4, 78-69 (76%)",69.26830223,77.67228083,54,65,179,114,69.63750494,42.04904402
Sacramento St.Colorado St.11-10,11/10/17,"Colorado St. -13.9, 80-66 (88%)",66.24711535,80.12741369,61,72,317,146,68.89664362,25.26479479
Southern UtahOregon St.11-10,11/10/17,"Oregon St. -24.0, 91-67 (96%)",66.89761713,90.90500481,82,99,324,75,71.94953747,24.9767824
Prairie View A&MUtah11-10,11/10/17,"Utah -20.5, 86-66 (94%)",65.75233769,86.26816553,62,83,288,65,71.0702967,31.1178055
Idaho St.Arizona St.11-10,11/10/17,"Arizona St. -20.9, 92-71 (93%)",70.69537893,91.63841698,74,94,302,81,73.8948999,29.37917551
IdahoNevada11-10,11/10/17,"Nevada -13.8, 85-71 (86%)",71.13804025,84.98417987,64,88,153,61,71.56325615,44.8361044
San Diego ChristianSan Diego St.11-10,11/10/17,San Diego St. (100%),31.9738173,118.4941615,52,91,0,38,70.38020223,-31.59505862
La VerneSanta Clara11-10,11/10/17,Santa Clara (100%),33.45994086,108.7397717,70,120,0,131,68.37734025,-41.9948591
BelmontWashington11-10,11/10/17,"Washington -4.5, 81-76 (64%)",76.37460664,80.83988138,82,86,127,125,73.74509707,55.39676303
Eastern OregonBoise St.11-10,11/10/17,Boise St. (100%),35.06271149,120.6070208,65,104,0,84,73.17061625,-34.74472303
Florida A&MGrand Canyon11-10,11/10/17,"Grand Canyon -20.8, 86-65 (94%)",65.05897049,85.82324906,51,67,341,128,73.116766,19.15929685
Cal St. FullertonUSC11-10,11/10/17,"USC -28.3, 93-64 (98%)",64.26399147,92.5982784,42,84,280,14,72.944338,36.76184012
WhittierCal St. Bakersfield11-10,11/10/17,Cal St. Bakersfield (100%),33.34539243,105.1613181,66,88,0,169,71.54994802,-42.10148539
