Eastern KentuckyNorth Florida11-25,11/25/20,"Eastern Kentucky -8.2, 82-74 (77%)",82.40883453,74.2212213,80,67,176,306,75.65406581,35.83184611
Ball St.Northern Kentucky11-25,11/25/20,"Northern Kentucky -0.5, 68-67 (52%)",66.5455809,67.0129412,73,74,150,185,70.46041229,58.26381787
Merchant MarineArmy11-25,11/25/20,Army (100%),56.65334897,84.39311973,32,93,0,284,71.92555571,-9.800297096
UMBCGeorgetown11-25,11/25/20,"Georgetown -6.4, 76-69 (73%)",69.14518829,75.54990689,62,70,159,123,70.88540082,47.91238169
OakwoodNorth Alabama11-25,11/25/20,North Alabama (100%),55.73158544,86.74007105,74,98,0,227,71.53178675,-7.411369455
PepperdineUC Irvine11-25,11/25/20,"Pepperdine -3.7, 77-73 (64%)",76.89331037,73.23491378,86,72,102,144,71.96617539,58.42588305
St. AndrewsVMI11-25,11/25/20,VMI (100%),56.76304025,85.93756416,0,0,0,263,70.49892512,-9.928772646
CaliforniaOregon St.11-25,11/25/20,"California -1.4, 70-69 (56%)",70.19252641,68.76613887,63,71,87,136,67.06597081,62.04730753
Tex. Permian BasinUTEP11-25,11/25/20,UTEP (100%),52.71340771,90.7088725,81,100,0,128,70.39361527,-1.580003626
Florida A&MFlorida Gulf Coast11-25,11/25/20,"Florida Gulf Coast -6.8, 73-67 (75%)",66.60700745,73.42926643,56,65,277,202,70.84732543,34.13831466
Northwestern St.Texas Tech11-25,11/25/20,"Texas Tech -22.6, 89-66 (97%)",66.31319185,88.90842312,58,101,195,6,73.28998172,43.87971566
South Dakota St.West Virginia11-25,11/25/20,"West Virginia -12.4, 83-71 (86%)",70.75551592,83.11188516,71,79,98,4,71.67036409,58.23515227
WestmontCal St. Northridge11-25,11/25/20,Cal St. Northridge (100%),60.1998211,83.36766791,79,97,0,334,71.7306215,-14.26947283
St. Francis PAPittsburgh11-25,11/25/20,"Pittsburgh -16.6, 82-65 (93%)",65.40428746,81.97343991,80,70,273,84,70.22693521,30.48705368
Mary Hardin-BaylorTexas St.11-25,11/25/20,Texas St. (100%),51.52416096,88.36055239,59,98,0,130,69.95507494,-2.17553705
Florida AtlanticSouth Alabama11-25,11/25/20,"South Alabama -0.7, 72-71 (53%)",70.87053356,71.6137341,66,68,159,197,70.31914407,55.74521863
High PointDavidson11-25,11/25/20,"Davidson -20.2, 80-60 (97%)",59.73760484,79.96515091,73,82,319,69,66.68570051,25.66634651
Illinois ChicagoNorthern Illinois11-25,11/25/20,"Northern Illinois -0.6, 66-65 (52%)",64.96608112,65.5300335,65,61,177,213,67.97119751,52.43577846
Saint Peter'sSt. John's11-25,11/25/20,"St. John's -13.1, 77-64 (89%)",64.15746559,77.26163005,75,76,183,60,72.76429918,42.36241389
Green BayMinnesota11-25,11/25/20,"Minnesota -20.9, 84-63 (96%)",63.26120297,84.13452768,69,99,270,39,71.1304944,33.28126165
Southeastern LouisianaFort Wayne11-25,11/25/20,"Fort Wayne -4.8, 74-69 (68%)",68.75087127,73.54856089,63,67,302,266,71.54080268,34.62148167
Oral RobertsMissouri11-25,11/25/20,"Missouri -16.3, 83-67 (92%)",66.96116163,83.30724385,64,91,206,52,70.93549018,37.94867789
Sacred HeartRutgers11-25,11/25/20,"Rutgers -26.4, 84-57 (99%)",57.2343689,83.63338082,63,86,331,33,70.39772255,27.00956126
Coastal GeorgiaJacksonville11-25,11/25/20,Jacksonville (100%),54.81899522,84.00783724,57,99,0,248,69.23611954,-9.970484999
ColoradoSouth Dakota11-25,11/25/20,"Colorado -18.3, 81-63 (95%)",80.81372064,62.512234,84,61,55,308,70.90937428,30.7681432
SIU EdwardsvilleSaint Louis11-25,11/25/20,"Saint Louis -27.8, 86-58 (99%)",58.02087019,85.78965674,52,89,335,28,70.28277978,26.95446748
Idaho St.Santa Clara11-25,11/25/20,"Santa Clara -17.6, 86-69 (93%)",68.58685052,86.18034121,49,62,318,111,73.34324545,27.61507504
Southern UtahLoyola Marymount11-25,11/25/20,"Loyola Marymount -6.1, 76-70 (72%)",69.87622503,75.97042633,83,85,181,140,69.96880142,45.27682055
Tennessee TechIndiana11-25,11/25/20,"Indiana -19.7, 83-63 (96%)",62.94760353,82.59878129,59,89,224,26,70.95940302,38.11695697
Houston BaptistTCU11-25,11/25/20,"TCU -24.4, 89-65 (98%)",64.66789825,89.02728029,45,69,339,89,74.47754801,22.48597874
Dallas ChristianTarleton St.11-25,11/25/20,Tarleton St. (100%),60.20254013,81.62120543,48,103,0,339,72.39406625,-14.6330228
Mississippi Valley St.Arkansas11-25,11/25/20,"Arkansas -32.5, 92-60 (99%)",59.9992865,92.48318984,62,142,346,61,75.16180779,19.98426491
Charleston SouthernNorth Carolina St.11-25,11/25/20,"North Carolina St. -18.5, 81-63 (95%)",62.73053553,81.23989825,61,95,253,46,70.55939079,34.20164082
Jacksonville St.Alabama11-25,11/25/20,"Alabama -20.8, 84-64 (96%)",63.51147482,84.30522579,57,81,267,38,74.15943895,36.42798209
Central ConnecticutConnecticut11-25,11/25/20,"Connecticut -23.8, 90-66 (97%)",65.89705476,89.7380138,75,102,288,35,71.9177876,33.48885298
Arizona St.Rhode Island11-25,11/25/20,"Arizona St. -6.8, 82-75 (73%)",82.06338539,75.23941127,94,88,27,84,75.91950864,66.99846633
UT Rio Grande ValleyTexas11-25,11/25/20,"Texas -27.1, 86-59 (99%)",59.05678206,86.14824446,55,91,279,3,70.40682448,37.4013394
ClemsonMississippi St.11-25,11/25/20,"Clemson -3.4, 69-65 (64%)",68.52542792,65.15971306,53,42,67,100,66.80450636,61.29164174
Texas A&M IntlTexas A&M Corpus Chris11-25,11/25/20,Texas A&M Corpus Chris (100%),54.06131844,81.07497973,53,64,0,277,68.40195786,-11.81410325
FlaglerFIU11-25,11/25/20,FIU (100%),55.89869405,92.59740222,81,85,0,155,74.00811552,-1.702091676
Sam Houston St.SMU11-25,11/25/20,"SMU -19.1, 83-64 (95%)",63.71817119,82.82524777,67,97,280,63,69.78243999,31.21265761
Grambling St.Grand Canyon11-25,11/25/20,"Grand Canyon -9.7, 75-65 (83%)",65.21841221,74.88328258,53,69,299,177,70.02206909,28.95052399
Eastern IllinoisWisconsin11-25,11/25/20,"Wisconsin -17.5, 79-61 (95%)",61.01124216,78.55599297,67,77,156,8,67.16673245,42.68633083
Montana St.UNLV11-25,11/25/20,"UNLV -10.1, 79-69 (83%)",69.12295168,79.18027419,91,78,204,114,70.65710276,39.40389135
Boston CollegeVillanova11-25,11/25/20,"Villanova -10.7, 80-69 (84%)",69.43791529,80.16542568,67,76,101,10,69.82649042,56.82067836
Cal BaptistUSC11-25,11/25/20,"USC -19.8, 86-66 (95%)",65.79369875,85.59182173,87,95,283,67,71.72874424,31.46507879
Bethesda (CA)Sacramento St.11-25,11/25/20,Sacramento St. (100%),51.22936761,78.94003026,57,101,0,241,66.60641699,-11.30824034
Georgia St.Georgia Tech11-25,11/25/20,"Georgia Tech -8.0, 77-69 (78%)",69.18269754,77.15928349,123,120,102,51,73.65262383,57.48472666
Arkansas Pine BluffMarquette11-25,11/25/20,"Marquette -16.9, 82-65 (93%)",64.96551335,81.8162453,57,99,255,71,71.02922776,33.1523571
Westminster (UT)BYU11-25,11/25/20,BYU (100%),52.24980398,99.12018298,59,108,0,49,72.32691565,6.500665129
N.C. WesleyanElon11-25,11/25/20,Elon (100%),56.55667994,87.79346316,52,82,0,233,70.14912939,-8.611706133
VCUUtah St.11-25,11/25/20,"Utah St. -1.9, 69-67 (58%)",67.14984051,69.04146734,85,69,118,91,71.66582416,64.56194122
Nicholls St.UC Davis11-25,11/25/20,"UC Davis -1.6, 72-71 (56%)",70.83661761,72.43362897,101,93,270,244,70.75856631,44.95381574
UCLASan Diego St.11-25,11/25/20,"San Diego St. -0.2, 70-69 (51%)",69.18008184,69.3451978,58,73,35,63,65.55593915,76.67246111
ToledoBradley11-25,11/25/20,"Bradley -4.4, 75-70 (67%)",70.34298857,74.70467742,59,61,160,110,69.30339775,51.93214776
SeattlePortland11-25,11/25/20,"Portland -4.0, 75-71 (65%)",71.15770387,75.18479273,84,72,289,269,72.88587549,38.07364145
Appalachian St.South Carolina St.11-25,11/25/20,"Appalachian St. -9.4, 74-64 (83%)",73.83889331,64.40632182,81,61,244,344,68.1402336,14.42684226
Texas SouthernWashington St.11-25,11/25/20,"Washington St. -7.6, 78-71 (76%)",70.65292709,78.22124874,52,56,212,148,72.55384761,41.37975455
Middle TennesseeNebraska Omaha11-26,11/26/20,"Middle Tennessee -0.5, 77-76 (52%)",76.30922854,75.78657699,59,60,212,223,72.99415575,53.42930413
BradleyXavier11-26,11/26/20,"Xavier -9.7, 75-65 (83%)",64.93377337,74.64377642,50,51,115,38,69.39583016,51.27259019
MemphisWestern Kentucky11-26,11/26/20,"Memphis -1.8, 78-76 (57%)",77.58947652,75.82262288,69,75,32,43,74.90139292,80.61377513
Chicago St.Illinois11-26,11/26/20,"Illinois -31.5, 93-61 (99%)",61.08632611,92.57823268,38,97,332,16,70.33971248,29.0112516
GonzagaKansas11-26,11/26/20,"Gonzaga -2.5, 77-74 (59%)",76.74841938,74.28662235,102,90,2,11,73.15813563,87.4087142
La SalleSt. John's11-26,11/26/20,"St. John's -9.0, 79-70 (80%)",69.80340592,78.79729223,65,82,132,71,74.22620306,52.55066718
NevadaNebraska11-26,11/26/20,"Nebraska -5.5, 78-73 (70%)",73.01026975,78.4984295,69,66,121,90,75.34850528,59.12299277
North Carolina A&TOhio11-26,11/26/20,"Ohio -10.9, 80-69 (84%)",69.36647895,80.31438692,72,84,270,118,75.61514581,37.81050205
VCUWest Virginia11-26,11/26/20,"West Virginia -12.2, 79-67 (87%)",66.83692373,79.07527814,66,78,107,5,72.55374608,56.71836934
OaklandToledo11-26,11/26/20,"Toledo -6.7, 75-68 (75%)",67.86621188,74.53158934,53,80,270,159,68.93311526,35.98435022
San FranciscoTowson11-26,11/26/20,"San Francisco -6.3, 73-67 (74%)",72.92798769,66.64649866,79,68,126,211,68.08702266,42.13689854
Austin PeayEast Tennessee St.11-26,11/26/20,"Austin Peay -5.6, 72-67 (72%)",72.44607132,66.83217763,67,66,134,218,70.15251087,44.08314886
North Carolina CentralSouthern11-26,11/26/20,"Southern -5.1, 73-68 (70%)",67.71397962,72.76833451,85,78,287,198,68.62316131,36.46661804
BelmontHoward11-26,11/26/20,"Belmont -14.9, 86-71 (90%)",86.04369013,71.13264026,95,78,148,332,73.83573992,24.05755634
AuburnSaint Joseph's11-26,11/26/20,"Auburn -2.4, 80-77 (59%)",79.7214213,77.30517959,96,91,112,137,74.68243808,63.09552407
Northern IowaSaint Mary's11-26,11/26/20,"Northern Iowa -4.0, 73-69 (66%)",72.95241094,68.92638415,64,66,47,89,65.82295893,62.31435858
Northwest (WA)California11-26,11/26/20,California (100%),52.86992262,90.54558184,61,86,0,95,69.44079012,0.27087731
LibertyMississippi St.11-26,11/26/20,"Mississippi St. -4.3, 63-59 (69%)",58.89246034,63.23305683,84,73,165,106,63.15263762,45.93646592
LSUSIU Edwardsville11-26,11/26/20,"LSU -23.7, 89-65 (97%)",88.822465,65.16038066,94,81,62,335,72.78975118,26.72461753
Boston CollegeRhode Island11-26,11/26/20,"Rhode Island -1.3, 76-75 (55%)",74.85047694,76.12292212,69,64,97,84,72.3609775,69.85830843
South Dakota St.Utah St.11-26,11/26/20,"South Dakota St. -0.6, 74-73 (52%)",73.28252953,72.65604025,83,59,93,102,70.75683239,69.09481854
Mississippi Valley St.North Texas11-26,11/26/20,"North Texas -32.7, 91-58 (99%)",57.95335179,90.6103244,62,116,346,56,69.46906091,16.56054333
Queens (NC)George Mason11-26,11/26/20,George Mason (100%),54.04234785,91.52998841,65,66,0,103,71.09150658,-0.494581252
ClemsonPurdue11-26,11/26/20,"Purdue -0.7, 65-64 (53%)",63.78136107,64.5278234,81,70,61,47,67.26180055,72.74222325
New OrleansBYU11-26,11/26/20,"BYU -23.9, 90-67 (97%)",66.6079286,90.45796277,61,86,308,49,74.97293343,31.32788479
Arizona St.Villanova11-26,11/26/20,"Villanova -2.8, 81-78 (60%)",78.47533504,81.23627627,74,83,28,13,74.41390222,82.36620901
East Tennessee St.Middle Tennessee11-27,11/27/20,"East Tennessee St. -0.2, 71-70 (51%)",69.78037562,69.5922841,57,43,211,218,72.80927246,53.62151643
San FranciscoVirginia11-27,11/27/20,"Virginia -12.9, 69-56 (91%)",56.30243542,69.16637247,61,60,124,2,64.27792657,46.53353827
AuburnGonzaga11-27,11/27/20,"Gonzaga -15.3, 87-72 (90%)",72.16325458,87.49595888,67,90,108,1,77.4978689,58.65717289
ToledoXavier11-27,11/27/20,"Xavier -11.8, 76-64 (87%)",64.15103315,75.95593328,73,76,145,43,70.81525445,45.25905604
Norfolk St.James Madison11-27,11/27/20,"James Madison -0.8, 74-73 (53%)",73.32818573,74.13204628,83,73,195,222,73.04589145,53.30263719
Northwest (WA)Oregon St.11-27,11/27/20,Oregon St. (100%),52.45201307,90.23267532,42,114,0,128,70.33548255,-2.770441632
OhioIllinois11-27,11/27/20,"Illinois -14.4, 80-66 (91%)",65.56204147,79.92912016,75,77,117,12,71.61984544,50.89151947
TroyWestern Carolina11-27,11/27/20,"Western Carolina -6.9, 84-77 (73%)",77.37336294,84.29692816,66,64,252,156,76.06271653,42.50513778
Florida AtlanticJacksonville St.11-27,11/27/20,"Florida Atlantic -5.3, 71-65 (71%)",70.50966281,65.166824,50,60,168,268,71.63226047,39.14103171
EvansvillePrairie View A&M11-27,11/27/20,"Evansville -1.8, 69-67 (58%)",69.04082363,67.21257692,61,64,285,315,70.90458655,38.69958246
DrakeSouth Dakota11-27,11/27/20,"Drake -12.5, 79-67 (88%)",79.0533596,66.52917267,69,53,125,311,72.23282256,29.17233073
KansasSaint Joseph's11-27,11/27/20,"Kansas -14.6, 87-73 (89%)",87.40229188,72.80521913,94,72,15,140,75.41610916,52.06164019
Western KentuckyWest Virginia11-27,11/27/20,"West Virginia -6.4, 81-75 (72%)",75.02897414,81.44798208,64,70,39,4,74.32661244,73.97945665
BelmontGeorge Mason11-27,11/27/20,"George Mason -3.7, 77-73 (64%)",73.36237717,77.03824789,77,67,148,104,73.68101231,57.80889192
ArmyCentral Connecticut11-27,11/27/20,"Central Connecticut -0.1, 76-75 (51%)",75.08944383,75.22940479,79,57,286,283,74.57344138,47.56732722
Charleston SouthernEastern Kentucky11-27,11/27/20,"Eastern Kentucky -5.3, 77-71 (69%)",71.35377775,76.62617022,50,60,256,170,75.43541353,43.11289704
FlaglerFIU11-27,11/27/20,FIU (100%),56.93703146,94.31006883,75,82,0,156,75.35698683,-1.760329597
Sam Houston St.Texas Tech11-27,11/27/20,"Texas Tech -27.8, 88-60 (99%)",60.14656443,87.98647929,52,84,283,3,74.61794794,38.29964904
East CarolinaCharlotte11-27,11/27/20,"Charlotte -1.2, 72-71 (55%)",71.29707282,72.47997612,66,57,148,162,71.33855813,57.66973195
NavyMaryland11-27,11/27/20,"Maryland -13.0, 73-60 (90%)",60.14532955,73.13112129,52,82,188,58,66.37407989,36.57702362
LamarTulane11-27,11/27/20,"Tulane -0.9, 70-69 (54%)",68.68874598,69.57360853,57,66,241,271,72.71078417,47.36688087
Abilene ChristianAustin Peay11-27,11/27/20,"Abilene Christian -2.7, 73-70 (61%)",72.71739388,70.01337665,80,72,105,140,71.9523625,58.98058255
UNC WilmingtonUNC Asheville11-27,11/27/20,"UNC Asheville -3.7, 77-73 (64%)",73.25862134,76.92375199,76,68,229,218,72.41208939,43.63222257
La SalleSaint Peter's11-27,11/27/20,"La Salle -2.5, 70-67 (60%)",69.8026248,67.30731114,51,62,138,168,72.08950209,54.65518048
PepperdineUCLA11-27,11/27/20,"UCLA -5.7, 80-74 (70%)",74.22809249,79.88507142,98,107,95,41,71.02268804,62.39181028
SeattleWilliam Jessup11-27,11/27/20,Seattle (100%),86.51850473,60.24396949,77,53,279,0,73.77004406,-8.83618176
BradleyOakland11-27,11/27/20,"Bradley -12.0, 74-62 (88%)",73.57653961,61.61593916,74,60,106,294,68.1614214,28.08554237
Chicago St.North Carolina A&T11-27,11/27/20,"North Carolina A&T -6.6, 82-75 (72%)",75.47501405,82.07157246,44,74,335,274,78.67414903,30.7568379
Tex. Permian BasinUTSA11-27,11/27/20,UTSA (100%),59.26712257,102.9662823,71,97,0,120,76.17754311,2.240089557
Arkansas St.Marshall11-27,11/27/20,"Marshall -17.2, 85-68 (93%)",68.21181569,85.44020317,56,70,290,100,76.5867284,31.76814685
Seton HallLouisville11-27,11/27/20,"Louisville -6.0, 76-71 (72%)",70.5046502,76.48773151,70,71,56,27,72.66824867,67.51892828
Northern IowaUtah St.11-27,11/27/20,"Northern Iowa -6.5, 75-68 (74%)",74.928401,68.414563,71,82,52,122,71.10420984,56.65893977
Toccoa FallsGeorgia St.11-27,11/27/20,Georgia St. (100%),54.29819554,96.94291992,60,105,0,96,73.60002365,2.124889195
BuffaloTowson11-27,11/27/20,"Buffalo -5.1, 73-68 (70%)",72.84531386,67.73619923,74,65,141,215,69.46743601,43.30671778
SouthernIowa11-27,11/27/20,"Iowa -20.1, 89-69 (95%)",68.73261552,88.8397115,76,103,205,28,73.47183239,40.79247073
Boise St.Houston11-27,11/27/20,"Houston -9.6, 75-65 (83%)",65.05294903,74.6714421,58,68,83,18,70.62665467,56.57529063
BryantSyracuse11-27,11/27/20,"Syracuse -23.6, 87-63 (97%)",63.20892119,86.82516591,84,85,272,25,72.38265032,34.85928014
GreenvilleUMKC11-27,11/27/20,UMKC (100%),55.30058383,80.80031492,97,138,0,303,70.13774065,-12.80784978
HowardQueens (NC)11-27,11/27/20,Howard (100%),85.71305386,64.72704498,71,85,334,0,72.98853383,-13.76897702
North FloridaNorth Carolina St.11-27,11/27/20,"North Carolina St. -24.3, 89-65 (97%)",65.24697696,89.49770232,51,86,312,44,75.12254041,31.42523917
Grambling St.Arizona11-27,11/27/20,"Arizona -20.0, 79-59 (97%)",59.23968062,79.24961286,55,74,307,63,73.13556992,29.94871608
CarverAppalachian St.11-27,11/27/20,Appalachian St. (100%),55.29926408,85.78658926,23,105,0,232,71.82299688,-8.226454055
Fairleigh DickinsonRutgers11-27,11/27/20,"Rutgers -20.1, 85-64 (96%)",64.40612607,84.51679025,75,96,234,33,71.79654267,35.90599945
Saint Mary'sSouth Dakota St.11-27,11/27/20,"South Dakota St. -1.2, 72-70 (55%)",70.4567483,71.64113512,72,59,89,77,68.28521801,67.65850326
ValparaisoVanderbilt11-27,11/27/20,"Vanderbilt -5.0, 75-70 (69%)",69.87041164,74.91894096,71,77,161,135,73.23868075,50.27383784
LongwoodWake Forest11-27,11/27/20,"Wake Forest -16.4, 80-64 (93%)",63.65405306,80.08938654,60,71,317,118,73.12341271,26.90889299
RiceIncarnate Word11-27,11/27/20,"Incarnate Word -2.1, 75-73 (58%)",73.06300795,75.20439035,68,53,306,324,72.62121501,37.28479161
Bethesda (CA)Cal Poly11-27,11/27/20,Cal Poly (100%),59.45768929,88.20470096,46,100,0,286,72.151386,-10.95463186
UC IrvineSan Diego St.11-27,11/27/20,"San Diego St. -11.3, 73-62 (87%)",61.80708937,73.09907563,58,77,148,51,67.91616755,42.8232525
Idaho St.Nicholls St.11-27,11/27/20,"Nicholls St. -3.5, 74-71 (63%)",70.91766552,74.39201831,51,70,321,265,72.39343396,36.41793434
MobileSouth Alabama11-27,11/27/20,South Alabama (100%),56.50210428,90.89087678,75,95,0,194,71.15267893,-6.499628738
Little RockUNC Greensboro11-27,11/27/20,"UNC Greensboro -5.2, 74-69 (70%)",68.61008374,73.78089123,70,77,125,71,71.8353161,57.87699698
UT ArlingtonLouisiana Tech11-27,11/27/20,"Louisiana Tech -8.7, 72-63 (81%)",63.17225279,71.83566684,71,76,174,100,70.5443546,42.13583303
Eastern IllinoisMarquette11-27,11/27/20,"Marquette -12.7, 83-70 (87%)",70.28253705,83.02471054,50,75,157,62,75.9127502,46.63545947
MercerGeorgia Tech11-27,11/27/20,"Georgia Tech -14.5, 81-67 (91%)",66.66416434,81.11523374,83,73,191,60,74.49609815,41.65105294
Morehead St.Richmond11-27,11/27/20,"Richmond -18.2, 83-65 (95%)",64.78061652,83.01350073,64,82,284,49,71.61242779,32.72235934
ColoradoKansas St.11-27,11/27/20,"Kansas St. -0.2, 69-68 (51%)",68.35246274,68.59004539,76,58,54,80,70.43117543,74.55808523
HartfordConnecticut11-27,11/27/20,"Connecticut -20.6, 83-62 (96%)",61.91731379,82.56287055,57,69,260,35,72.23103937,34.96613122
Arkansas Pine BluffWisconsin11-27,11/27/20,"Wisconsin -24.0, 80-56 (98%)",55.71884364,79.75984592,58,92,278,10,66.76035458,32.11223742
MemphisVCU11-27,11/27/20,"Memphis -7.7, 75-67 (78%)",74.9537818,67.21549087,59,70,30,107,76.32344016,59.80271512
UC DavisSanta Clara11-27,11/27/20,"Santa Clara -13.3, 83-69 (88%)",69.19856397,82.51639631,63,66,253,112,74.83812889,34.93766078
