Concordia College (MI)Central Michigan11-6,11/6/18,Central Michigan (100%),56.84668805,88.22325614,67,98,0,267,70.33851287,-9.688918471
PennGeorge Mason11-6,11/6/18,"George Mason -4.1, 77-73 (65%)",73.2300002,77.30171144,72,71,116,120,73.08379809,58.39919813
Florida Gulf CoastIllinois St.11-6,11/6/18,"Illinois St. -13.7, 86-73 (88%)",72.68730236,86.39841477,66,74,156,56,74.986393,46.9784786
Michigan St.Kansas11-6,11/6/18,"Kansas -3.8, 80-76 (64%)",75.85034008,79.65524571,87,92,8,2,71.00865288,86.36529181
College of New RochelleLIU Brooklyn11-6,11/6/18,LIU Brooklyn (100%),57.88068139,93.63457454,76,109,0,206,74.38720531,-4.115910193
Alabama St.Iowa St.11-6,11/6/18,"Iowa St. -26.0, 92-66 (98%)",66.13547637,92.1817128,53,79,309,33,73.1290175,32.5059004
Eastern IllinoisTexas11-6,11/6/18,"Texas -21.8, 79-57 (98%)",56.93521652,78.75289,59,71,305,35,67.02362516,28.77912321
Johnson and Wales (Den)Air Force11-6,11/6/18,Air Force (100%),52.97593064,88.77396555,65,90,0,162,69.0549829,-5.309069629
MilwaukeeBoston College11-6,11/6/18,"Boston College -16.5, 79-62 (94%)",62.37999807,78.88502629,53,73,294,90,70.71713358,29.5568242
TiffinBowling Green11-6,11/6/18,Bowling Green (100%),56.19306716,91.09518416,52,91,0,202,73.20057732,-4.768396619
USC UpstateSouth Carolina11-6,11/6/18,"South Carolina -25.4, 91-66 (98%)",65.50900249,90.90792399,52,65,333,65,72.84103607,24.27585433
Southeast Missouri St.Saint Louis11-6,11/6/18,"Saint Louis -25.3, 85-60 (98%)",60.11851197,85.379362,65,75,332,47,68.7797036,25.43029286
MaristArmy11-6,11/6/18,"Army -8.0, 82-74 (76%)",74.20878113,82.22914023,69,73,273,205,74.70972986,36.62899807
NewburyDartmouth11-6,11/6/18,Dartmouth (100%),54.82006599,85.27132083,39,114,0,264,69.94969165,-9.694708531
Brevard CollegeSouth Carolina St.11-6,11/6/18,South Carolina St. (100%),61.29146917,84.40648586,51,99,0,344,73.59890099,-14.50239827
Randolph CollegeLongwood11-6,11/6/18,Longwood (100%),58.15261704,85.52880254,56,84,0,321,72.19048747,-11.7182674
La SalleTemple11-6,11/6/18,"Temple -8.5, 81-72 (78%)",72.48759217,80.97239546,67,75,131,82,71.51125407,50.55560373
CornellBinghamton11-6,11/6/18,"Binghamton -2.2, 74-72 (58%)",72.18362256,74.34746804,86,75,243,276,71.01084379,44.76216731
Delaware St.East Carolina11-6,11/6/18,"East Carolina -14.4, 79-64 (91%)",64.41150889,78.81718289,56,81,346,263,69.55630773,10.86232518
ChattanoogaCharlotte11-6,11/6/18,"Charlotte -10.8, 76-65 (85%)",65.13666201,75.91350656,80,69,341,284,71.95284116,18.48682387
Mid-Atlantic ChristianHampton11-6,11/6/18,Hampton (100%),57.03286747,90.02055354,58,110,0,249,74.38149592,-5.7071113
UNC WilmingtonCampbell11-6,11/6/18,"UNC Wilmington -0.0, 80-79 (50%)",78.59874593,78.5512733,93,97,219,290,74.87756442,53.00457885
FerrumCoastal Carolina11-6,11/6/18,Coastal Carolina (100%),53.79649438,89.45361004,47,91,0,173,70.92081523,-4.59950979
Tennessee TechMemphis11-6,11/6/18,"Memphis -16.8, 81-64 (94%)",63.73100726,80.56820024,61,76,303,98,72.32418161,29.79971998
Mississippi Valley St.Nebraska11-6,11/6/18,"Nebraska -25.8, 90-64 (98%)",64.11970863,89.91373913,37,106,325,40,71.6156396,29.09197811
Bemidji StateNorthern Iowa11-6,11/6/18,Northern Iowa (100%),48.34720534,87.76895779,51,97,0,89,66.26130578,-1.694779523
Oral RobertsMissouri St.11-6,11/6/18,"Missouri St. -9.1, 75-66 (82%)",65.69241454,74.78555038,50,84,296,199,67.01361556,26.70388522
NorthlandNorth Dakota11-6,11/6/18,North Dakota (100%),57.02637927,89.04368731,48,104,0,259,74.46193424,-6.328954743
Western IllinoisCreighton11-6,11/6/18,"Creighton -18.5, 87-68 (94%)",68.49725201,86.95478757,67,78,241,54,74.14137301,37.93747592
CentenaryNorthwestern St.11-6,11/6/18,Northwestern St. (100%),57.68255596,84.94819331,62,102,0,320,72.30675642,-11.49423797
DelawareMaryland11-6,11/6/18,"Maryland -19.2, 81-62 (96%)",62.13153989,81.33187973,67,73,253,39,67.91449449,33.88945096
Texas WesleyanStephen F. Austin11-6,11/6/18,Stephen F. Austin (100%),53.01980145,94.20984432,71,83,0,111,73.72751813,1.716081161
Mississippi CollegeNicholls St.11-6,11/6/18,Nicholls St. (100%),58.08742247,90.74071389,58,86,0,257,76.53678005,-4.871340468
St. LeoRice11-6,11/6/18,Rice (100%),55.95167214,82.49847677,64,80,0,317,70.91112902,-12.29059636
Fort Valley StateTroy11-6,11/6/18,Troy (100%),54.64854515,88.34985826,60,95,0,206,71.33019279,-6.211937084
Idaho St.Gonzaga11-6,11/6/18,"Gonzaga -27.7, 94-66 (98%)",66.25907074,93.90960518,79,120,233,4,72.65459045,42.93381962
UC RiversideOregon St.11-6,11/6/18,"Oregon St. -14.0, 77-63 (91%)",62.86184596,76.85657688,59,72,228,71,69.51932825,35.59737241
Fort WayneUCLA11-6,11/6/18,"UCLA -15.1, 91-76 (89%)",75.53093052,90.60054082,71,96,212,83,77.72649208,42.19983361
Wilmington (OH)Northern Kentucky11-6,11/6/18,Northern Kentucky (100%),52.93312476,93.18758983,38,102,0,116,71.51347962,-0.281149689
SouthernAlabama11-6,11/6/18,"Alabama -32.8, 88-55 (100%)",55.11902934,87.8866006,62,82,350,23,71.97877009,24.66486426
Nebraska OmahaMinnesota11-6,11/6/18,"Minnesota -19.2, 91-72 (94%)",72.01724697,91.21809418,76,104,276,75,75.56055956,34.63230251
Central ArkansasMissouri11-6,11/6/18,"Missouri -23.3, 88-64 (97%)",64.30382736,87.57965198,55,68,322,56,73.39856533,29.59772381
Rockford CollegeNorthern Illinois11-6,11/6/18,Northern Illinois (100%),54.3173387,90.26861012,54,93,0,174,70.36616957,-4.992680834
Coppin St.Wisconsin11-6,11/6/18,"Wisconsin -27.2, 82-55 (99%)",55.03023248,82.22002823,63,85,339,24,66.18839808,24.70942175
Columbia InternationalCharleston Southern11-6,11/6/18,Charleston Southern (100%),54.7891088,85.69759245,68,100,0,256,69.6750331,-9.537154764
Norfolk St.Michigan11-6,11/6/18,"Michigan -21.6, 85-63 (97%)",62.91441342,84.5420745,44,63,244,20,69.12442106,36.49598616
UNC GreensboroNorth Carolina A&T11-6,11/6/18,"UNC Greensboro -19.4, 80-60 (96%)",79.92627537,60.48490486,74,66,90,352,69.50418358,16.09549711
Angelo StateNorth Texas11-6,11/6/18,North Texas (100%),54.2999448,97.57087831,55,89,0,97,70.56574753,0.828838833
Texas-TylerUT Arlington11-6,11/6/18,UT Arlington (100%),56.63234903,87.81583497,66,90,0,270,75.43144307,-6.032869147
Maryland Eastern ShoreGeorgetown11-6,11/6/18,"Georgetown -25.0, 87-62 (98%)",61.51431099,86.51733371,53,68,341,68,70.86914577,22.3192278
UMBCMarquette11-6,11/6/18,"Marquette -21.6, 89-68 (96%)",67.73818469,89.33903869,42,67,244,29,72.62089513,38.63480237
Cal St. FullertonArizona St.11-6,11/6/18,"Arizona St. -17.8, 92-74 (92%)",74.45702637,92.22624481,94,102,151,23,76.0453807,49.2671796
Oakland CityAustin Peay11-6,11/6/18,Austin Peay (100%),56.54403095,93.43937032,53,114,0,185,72.02605815,-4.249261682
Texas A&M-CommerceUT Rio Grande Valley11-6,11/6/18,UT Rio Grande Valley (100%),61.51745824,92.97982029,84,91,0,294,76.46952824,-7.199535108
Louisiana TechWichita St.11-6,11/6/18,"Wichita St. -8.1, 79-71 (78%)",70.65937241,78.73810556,71,58,149,99,71.60407532,48.09690028
Grand CanyonSouth Dakota St.11-6,11/6/18,"South Dakota St. -2.6, 77-75 (60%)",74.63101187,77.25851596,74,79,72,91,74.19619133,68.08300251
LehighMonmouth11-6,11/6/18,"Monmouth -5.0, 80-75 (68%)",75.27081324,80.30413867,85,61,198,193,75.71981803,47.88040784
West Coast BaptistSouthern Utah11-6,11/6/18,Southern Utah (100%),59.47850038,90.06949316,63,109,0,293,74.39309695,-8.452016732
South AlabamaAuburn11-6,11/6/18,"Auburn -18.0, 92-74 (92%)",74.3682692,92.41147137,58,101,120,14,77.70437054,54.6223438
UMKCLoyola Chicago11-6,11/6/18,"Loyola Chicago -16.2, 80-64 (93%)",63.63103432,79.87233206,45,76,243,62,70.23378738,34.86620953
Cumberland UniversityTennessee Martin11-6,11/6/18,Tennessee Martin (100%),53.63138735,80.19091685,58,91,0,305,69.55274553,-12.26569625
Southeastern LouisianaLSU11-6,11/6/18,"LSU -14.5, 84-69 (90%)",69.36176121,83.87110732,63,94,211,75,69.88388222,37.22485839
Texas SouthernBaylor11-6,11/6/18,"Baylor -15.7, 86-70 (91%)",69.98395924,85.72431849,72,69,241,78,72.97386316,36.73694338
WinthropVanderbilt11-6,11/6/18,"Vanderbilt -13.2, 83-69 (88%)",69.31859346,82.52659697,79,92,246,109,72.59654198,35.90279584
San FranciscoUC Davis11-6,11/6/18,"UC Davis -6.7, 74-67 (75%)",66.91242859,73.61301305,76,42,114,82,68.74568047,51.99656877
MercerUAB11-6,11/6/18,"UAB -10.5, 74-64 (85%)",63.50479494,73.97516604,67,75,325,214,67.69962708,21.91022261
Louisiana MonroeJackson St.11-6,11/6/18,"Louisiana Monroe -2.8, 66-63 (62%)",66.0768179,63.24893252,75,66,188,307,65.7397902,39.43988495
Huston-TillotsonLamar11-6,11/6/18,Lamar (100%),54.45973914,87.64260599,59,79,0,213,70.84779226,-6.843154634
Boston UniversityNortheastern11-6,11/6/18,"Northeastern -14.4, 81-67 (90%)",66.92793811,81.2854813,77,74,212,70,69.90192539,36.85739969
PacificSIU Edwardsville11-6,11/6/18,"Pacific -4.1, 76-72 (65%)",76.49675335,72.38888224,74,65,184,313,71.15600166,40.45976392
ElonManhattan11-6,11/6/18,"Manhattan -0.0, 69-68 (50%)",68.23070743,68.23954311,62,56,252,308,68.87157133,46.40631292
IUPUIXavier11-6,11/6/18,"Xavier -21.8, 84-63 (97%)",62.60911586,84.37678383,69,82,269,29,71.90313146,36.02266217
MaineDenver11-6,11/6/18,"Denver -10.7, 78-67 (85%)",66.92189209,77.64892469,50,63,320,207,72.60965404,26.80738801
FloridaFlorida St.11-6,11/6/18,"Florida St. -2.4, 81-78 (59%)",78.283245,80.72456119,60,81,15,22,73.76134178,83.9840544
UC Santa BarbaraWyoming11-6,11/6/18,"Wyoming -2.5, 79-76 (59%)",76.19370322,78.65400734,76,66,163,194,74.96147166,55.17621724
Florida A&MJacksonville11-6,11/6/18,"Jacksonville -14.9, 79-64 (92%)",64.01161556,78.89927291,65,50,349,269,71.15787978,11.40163492
University of the SouthLipscomb11-6,11/6/18,Lipscomb (100%),58.15845238,101.278667,53,97,0,127,77.15964512,2.839900703
Utah St.Montana St.11-6,11/6/18,"Utah St. -3.8, 79-75 (64%)",78.51510303,74.68026962,101,71,120,250,71.72806737,50.37486472
Texas-Permian BasinUTEP11-6,11/6/18,UTEP (100%),54.2216943,82.92072734,63,90,0,283,70.89644279,-10.00102219
Westminster (UT)Utah Valley11-6,11/6/18,Utah Valley (100%),52.88366026,89.89887911,71,96,0,152,71.17339913,-2.955057086
IdahoUC Irvine11-6,11/6/18,"UC Irvine -16.1, 76-60 (94%)",59.66521873,75.75144295,68,86,290,85,68.38726898,28.08258639
Alaska-AnchorageFresno St.11-6,11/6/18,Fresno St. (100%),50.51660424,92.06736247,63,91,0,83,69.82524583,0.936116746
Arkansas Pine BluffSan Diego St.11-6,11/6/18,"San Diego St. -26.1, 87-61 (98%)",61.16508181,87.30030337,60,76,329,35,71.81986692,29.11396458
Spring HillNew Orleans11-6,11/6/18,New Orleans (100%),55.19885545,81.99623818,66,95,0,309,69.28663354,-13.02879178
North Dakota St.New Mexico St.11-6,11/6/18,"New Mexico St. -11.7, 76-64 (87%)",64.36821889,76.1170164,56,73,193,79,70.14961224,39.55598973
KentuckyDuke11-6,11/6/18,"Duke -1.0, 85-84 (53%)",83.57883348,84.56806904,84,118,5,3,73.7141612,96.25916553
New MexicoCal St. Northridge11-6,11/6/18,"New Mexico -17.8, 85-67 (94%)",84.93208948,67.17805323,87,84,71,343,72.03048164,25.51120266
MultnomahPortland11-6,11/6/18,Portland (100%),54.94041726,88.01994734,103,111,0,224,70.37111439,-7.482182668
Weber St.San Diego11-6,11/6/18,"San Diego -8.9, 75-66 (81%)",66.17589187,75.118336,66,83,170,103,69.71900657,42.47532658
SeattleStanford11-6,11/6/18,"Stanford -13.6, 81-67 (89%)",67.38467304,80.93924141,74,96,252,105,73.21135615,35.36870215
Western KentuckyWashington11-6,11/6/18,"Washington -5.5, 84-78 (68%)",78.31729798,83.78589475,55,73,59,52,73.22001442,67.42341975
PresbyterianCollege of Charleston11-6,11/6/18,"College of Charleston -12.7, 74-61 (90%)",61.47416557,74.17902043,73,85,296,139,64.51376119,23.42054187
Portland St.Oregon11-6,11/6/18,"Oregon -29.7, 96-66 (99%)",65.84383374,95.51133504,57,84,291,13,76.76395763,39.97127202
Eastern MennoniteJames Madison11-6,11/6/18,James Madison (100%),53.29776534,88.93292354,58,86,0,168,71.04946285,-4.290534088
Incarnate WordTexas Tech11-6,11/6/18,"Texas Tech -25.9, 88-62 (98%)",61.80467705,87.6976983,37,87,317,27,71.22767213,30.46167716
WestcliffLoyola Marymount11-6,11/6/18,Loyola Marymount (100%),54.72286179,91.50381964,43,75,0,166,70.09218656,-4.730330379
Southeastern BaptistSouthern Miss11-6,11/6/18,Southern Miss (100%),53.11575863,92.54216454,66,111,0,126,68.53983119,-2.821913498
Concordia University (IL)Valparaiso11-6,11/6/18,Valparaiso (100%),51.95391794,91.66301407,65,121,0,116,72.67526569,0.476985415
Univ. of the Virgin IslandsLouisiana Lafayette11-6,11/6/18,Louisiana Lafayette (100%),54.97609841,95.63621945,80,121,0,128,73.35087355,0.165851053
BYUNevada11-6,11/6/18,"Nevada -16.1, 87-71 (91%)",70.80527018,86.90276967,70,86,96,9,72.35884002,54.66886145
Robert MorrisUSC11-6,11/6/18,"USC -16.1, 82-66 (92%)",66.14048037,82.24965099,62,83,212,56,72.47607994,39.16815497
Ohio St.Cincinnati11-7,11/7/18,"Cincinnati -4.6, 70-65 (69%)",65.12746828,69.70657076,64,56,60,54,67.80336452,62.49418314
Webber InternationalFIU11-7,11/7/18,FIU (100%),60.8132227,79.60901682,84,110,0,226,71.76991531,-17.76423503
Carver CollegeGeorgia Southern11-7,11/7/18,Georgia Southern (100%),53.90134862,92.73488219,51,139,0,141,71.75424134,-1.725430898
Florida Christian CollegeStetson11-7,11/7/18,Stetson (100%),58.91856616,83.63384537,66,116,0,335,72.78552379,-13.18719763
North FloridaDayton11-7,11/7/18,"Dayton -9.7, 89-79 (79%)",79.43060689,89.0844063,70,78,190,124,74.82853443,44.75002624
Florida TechFlorida Atlantic11-7,11/7/18,Florida Atlantic (100%),55.99113236,89.3367904,52,98,0,229,72.02668233,-6.611061893
WilberforceOhio11-7,11/7/18,Ohio (100%),55.16563869,96.21448719,61,97,0,125,74.30931292,0.911770814
High PointWilliam & Mary11-7,11/7/18,"William & Mary -7.6, 79-71 (76%)",71.19791124,78.76858132,69,79,277,219,70.8060667,33.57209553
Western CarolinaWright St.11-7,11/7/18,"Wright St. -11.8, 77-65 (87%)",64.94865097,76.79510349,73,96,275,144,72.98925225,32.10131955
MarshallEastern Kentucky11-7,11/7/18,"Marshall -3.7, 84-80 (63%)",83.53337302,79.8116692,105,77,129,250,77.72870286,54.39119396
Medgar EversSt. Francis NY11-7,11/7/18,St. Francis NY (100%),57.11861176,85.19643893,42,92,0,305,72.15073806,-10.75297998
Wisconsin-ParksideBradley11-7,11/7/18,Bradley (100%),50.90656167,91.09121159,58,74,0,102,69.18149504,-0.777017482
BucknellSt. Bonaventure11-7,11/7/18,"St. Bonaventure -9.9, 80-71 (82%)",70.5094429,80.43069341,88,85,204,124,75.85955219,42.73482154
LafayetteSaint Peter's11-7,11/7/18,"Saint Peter's -10.1, 72-61 (85%)",61.37397786,71.50127641,86,93,273,154,66.85635874,28.05644468
Bethune CookmanDePaul11-7,11/7/18,"DePaul -18.8, 93-74 (93%)",73.92188933,92.68485431,58,80,288,94,80.16411581,35.8330694
OglethorpeKennesaw St.11-7,11/7/18,Kennesaw St. (100%),57.60658025,79.12418679,57,68,0,344,71.47606557,-15.55001427
St. EdwardsUTSA11-7,11/7/18,UTSA (100%),58.36047503,99.64360536,77,76,0,150,74.55961597,-1.149772468
Howard PayneTexas A&M Corpus Chris11-7,11/7/18,Texas A&M Corpus Chris (100%),55.44310968,81.63701777,34,81,0,315,71.0211275,-12.83839899
Washington AdventistHoward11-7,11/7/18,Howard (100%),62.05046719,94.03694461,91,115,0,289,73.13958236,-10.2442257
Colorado ChristianColorado St.11-7,11/7/18,Colorado St. (100%),57.7210971,94.90621808,66,100,0,190,72.78465481,-4.941967405
Cal St. BakersfieldTCU11-7,11/7/18,"TCU -17.0, 82-65 (93%)",65.17177945,82.12536813,61,66,178,30,68.69880727,39.72215828
Savannah St.Texas A&M11-7,11/7/18,"Texas A&M -36.5, 103-67 (99%)",66.78102792,103.2786343,83,98,353,65,83.91707225,25.0866405
York (NE)South Dakota11-7,11/7/18,South Dakota (100%),54.74953476,93.69320057,58,83,0,149,73.39386443,-2.063404106
Houston BaptistArizona11-7,11/7/18,"Arizona -25.9, 97-71 (97%)",71.45657153,97.35649467,60,90,329,64,73.97177683,27.53416718
McNeese St.Saint Mary's11-7,11/7/18,"Saint Mary's -23.5, 84-60 (98%)",60.30302923,83.78917256,65,87,312,42,67.39767934,26.1807087
MenloCal Poly11-7,11/7/18,Cal Poly (100%),58.00709779,84.94903835,75,82,0,322,69.55893029,-14.70196894
Life PacificSan Jose St.11-7,11/7/18,San Jose St. (100%),54.45949296,83.42152657,72,89,0,281,70.37656053,-11.10632267
SienaGeorge Washington11-8,11/8/18,"George Washington -7.0, 73-66 (76%)",65.51521702,72.5332513,69,61,277,219,65.76058282,29.14648969
Mid-Atlantic ChristianNorfolk St.11-8,11/8/18,Norfolk St. (100%),57.65938944,90.79561104,50,108,0,250,71.9795649,-8.344276797
Chicago St.Notre Dame11-8,11/8/18,"Notre Dame -33.3, 95-61 (99%)",61.22985997,94.5780129,62,89,349,40,72.75998648,22.54523465
EarlhamFort Wayne11-8,11/8/18,Fort Wayne (100%),60.38497249,96.69770363,51,112,0,223,76.00196602,-4.521864855
St. Andrews PresbyterianUNC Asheville11-8,11/8/18,UNC Asheville (100%),56.04617024,84.36475805,47,87,0,298,72.45906535,-10.56611922
Hiwassee CollegeEast Tennessee St.11-8,11/8/18,East Tennessee St. (100%),51.75751461,87.56191341,44,109,0,155,70.85542627,-4.413149194
Maine-Fort KentLiberty11-8,11/8/18,Liberty (100%),51.56665136,88.89195824,40,89,0,138,66.64590761,-5.811014992
Nicholls St.Louisville11-8,11/8/18,"Louisville -20.9, 91-70 (95%)",70.02901311,90.95555057,72,85,261,50,76.93290568,37.73842265
Southeastern CollegeFlorida Gulf Coast11-8,11/8/18,Florida Gulf Coast (100%),56.4005155,95.41705497,54,81,0,154,73.52617293,-2.495559233
Southeastern OklahomaLittle Rock11-8,11/8/18,Little Rock (100%),53.61913173,85.64234628,92,101,0,227,68.46219513,-9.730877005
Southwestern UniversitySam Houston St.11-8,11/8/18,Sam Houston St. (100%),55.24232075,87.30548739,56,94,0,247,70.13180102,-9.308421665
EvansvilleIllinois11-8,11/8/18,"Illinois -15.3, 80-64 (92%)",64.49156481,79.7476237,60,99,186,45,69.79255275,40.03821716
Northwestern St.SMU11-8,11/8/18,"SMU -20.8, 82-61 (97%)",61.00586492,81.79633078,58,69,317,65,67.9478222,24.57821247
Alabama St.South Dakota St.11-8,11/8/18,"South Dakota St. -20.4, 90-70 (95%)",70.03678292,90.45356895,61,78,307,87,73.10814489,28.06803443
UMKCIowa11-8,11/8/18,"Iowa -22.4, 93-70 (96%)",70.16402574,92.57176996,63,77,254,36,73.80266238,37.13800885
Buena VistaDrake11-8,11/8/18,Drake (100%),56.95878525,94.16545949,52,98,0,184,71.23561051,-5.540028493
New OrleansNorthwestern11-8,11/8/18,"Northwestern -22.3, 82-59 (98%)",59.37677255,81.65907113,52,82,308,46,65.22674007,25.44506207
MaineUtah11-8,11/8/18,"Utah -18.6, 80-61 (96%)",60.98235419,79.55953068,61,75,321,90,70.2348262,24.73108083
SUNY-CantonCornell11-8,11/8/18,Cornell (100%),59.37223175,94.2843655,44,86,0,240,73.40825928,-6.733269474
Southwestern Assemblies of GodStephen F. Austin11-8,11/8/18,Stephen F. Austin (100%),54.39669183,96.67412917,67,68,0,112,73.72751813,0.991050003
Hendrix CollegeCentral Arkansas11-8,11/8/18,Central Arkansas (100%),61.10049459,89.99440644,73,99,0,315,75.24143144,-10.12320913
Cal State Dominguez HillsPepperdine11-7,11/7/18,Pepperdine (100%),57.70016253,92.16817396,66,100,0,226,70.6418509,-8.230481137
Puget SoundSeattle11-8,11/8/18,Seattle (100%),56.37551288,88.51877765,67,95,0,253,70.67839167,-9.2761117
MilliganMiddle Tennessee11-9,11/9/18,Middle Tennessee (100%),51.7293375,87.91820248,70,102,0,152,69.85884549,-4.657706637
DrexelEastern Michigan11-9,11/9/18,"Eastern Michigan -8.1, 75-67 (79%)",67.01412697,75.12484409,62,66,246,165,68.27542807,34.17230586
