rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
85,Wofford,SC,21-13,110.95062536843284,46,102.02425664919546,177,0.7240336520285333,85,21,13,14,4,14-4,0.4923672093614318,0.6220409051901956,0.3709729446583474,0.4923672093614318,0.6220409051901956,0.3709729446583474,0.8222983195008482,0.7172107358447007,102.7502419825413,102.7316707105348,102.7502419825413,102.7316707105348,112.20734935717783,102.43509314640417,121.04274086518681,115.12620133186161,0.6402202031463837,7,-0.04141395794942626,1359.0,1166.0,1165.8875,1.1656356209325514,1.0000964930149778,0,0.7777777777777778,-4.551339066541667,106,267,64.7575353087445
86,Princeton,Ivy,24-7,105.80433769356898,101,97.29305835639582,82,0.7240087961568549,86,24,7,12,2,12-2,0.47768501619063614,0.4880342089770908,0.4160664495071854,0.47768501619063614,0.4880342089770908,0.4160664495071854,0.8464999556042124,0.831737138243685,102.83217031861813,103.11901174409313,102.83217031861813,103.11901174409313,104.85846432398209,96.72170947932707,107.20214702335522,98.34609576252377,0.7293978055834318,2,0.08812821947713201,960.0,842.0,885.4625000000001,1.0841791719016898,0.950915482022107,0,0.8571428571428571,-0.26820759606147926,56,22,63.846209928422965
87,Marshall,CUSA,20-12,108.21898539244793,70,99.86367269929221,124,0.7158634674017497,87,20,12,9,7,9-7,0.5510206819850952,0.43746001116810984,0.6388202370942974,0.5510206819850952,0.43746001116810984,0.6388202370942974,0.8124950300834064,0.8324723174085837,103.233325830068,101.0004686971977,103.233325830068,101.0004686971977,110.48912919734802,100.50201755090865,112.87857952307772,102.15746697874783,0.7590848977944706,5,0.004001159410028876,1136.0,1087.0,1052.4750000000001,1.0793605548825387,1.032803629539894,0,0.5625,-2.92255643151457,82,156,67.72937462041568
88,Harvard,Ivy,21-7,110.12331590083505,53,101.6640170831226,161,0.7148718774355894,88,21,7,12,2,12-2,0.49927514706511916,0.5509634803064828,0.41735734931937735,0.49927514706511916,0.5509634803064828,0.41735734931937735,0.8220047145337722,0.7487914782784025,102.7470538815504,102.23331591493717,102.7470538815504,102.23331591493717,112.25402929431186,102.52610989296439,97.21092118075205,91.97736716331192,0.6539428530253354,4,0.09985216197454128,1024.0,897.0,892.1374999999998,1.1478051309355344,1.0054503930167717,0,0.8571428571428571,0.1817058530709308,49,15,64.56681667366304
89,Memphis,CUSA,25-10,103.4611717633014,134,95.8751646444251,59,0.7059341528372859,89,25,10,10,6,10-6,0.5793774063634854,0.46860064910803484,0.6406310899323509,0.5793774063634854,0.46860064910803484,0.6406310899323509,0.7965904718044288,0.8297325015665863,104.11115142572945,100.65148054016885,104.11115142572945,100.65148054016885,99.48342515885486,94.58100525627114,104.54323008567212,96.66952293409888,0.711047850964872,6,0.12256599104452925,1043.0,1054.0,1074.9499999999998,0.9702776873342948,0.9805107214289038,0,0.625,-0.013587365442866206,52,5,69.11579998101413
90,Arkansas,SEC,18-13,106.38787776671393,92,98.62414366616835,106,0.7050408240382716,90,18,13,7,9,7-9,0.5476216570583791,0.3588399617484689,0.6947097506999,0.5476216570583791,0.3588399617484689,0.6947097506999,0.7827341726507923,0.8690494850184164,101.79690340483846,99.47254079319474,101.79690340483846,99.47254079319474,107.6191303621625,100.92762026940224,107.75770548496237,100.2864848523566,0.6955771946384749,5,-0.016515328155566666,1067.0,1113.0,1050.9624999999999,1.015259821354235,1.0590292232120557,0,0.4375,-4.194173195246177,100,210,67.33614556877721
91,North Carolina St.,ACC,15-16,108.4096377078059,69,100.87074499341418,144,0.6961193424951992,91,15,16,5,11,5-11,0.651110982565699,0.473746982831365,0.7937669023773843,0.651110982565699,0.473746982831365,0.7937669023773843,0.6774680780619842,0.7871273192393181,105.78001557545579,97.67959790451212,105.78001557545579,97.67959790451212,111.85522819189761,103.65556368627027,114.91897906960142,107.705949772796,0.6781884387897656,15,0.013695521813333056,1103.0,1180.0,1068.6374999999998,1.032155431565896,1.104209799861974,0,0.3125,-3.576464929043908,92,130,67.33567601099848
92,Portland,WCC,20-12,109.91463264095434,55,102.2825170723285,184,0.6958472732300377,92,20,12,7,7,7-7,0.5514727187263325,0.5527134881176695,0.5546488403750942,0.5514727187263325,0.5527134881176695,0.5546488403750942,0.8197857926740301,0.8230234539531072,103.49467455855907,100.68510668115326,103.49467455855907,100.68510668115326,107.7313892727205,101.74532978179255,120.31410763356331,120.41148049885732,0.4976741568192495,5,0.012671914224857028,978.0,956.0,916.0625000000002,1.067612744763594,1.04359691614928,0,0.5,-3.3963976831811618,88,134,64.57541597723716
93,Tulsa,CUSA,19-13,105.84696887422339,100,98.57655833912602,105,0.6938859866440354,93,19,13,11,5,11-5,0.5892193811412969,0.5702495525877151,0.5963446082636542,0.5892193811412969,0.5702495525877151,0.5963446082636542,0.8240518386302471,0.8317981486543969,103.9974049369462,100.26990423456783,103.9974049369462,100.26990423456783,105.76971260520955,96.82098932813543,120.344209831503,108.94670837585743,0.7584531972446223,3,0.0003002364934188151,1094.0,1039.0,1052.6625000000001,1.0392694714592758,0.9870210062579411,0,0.6875,-5.037913965090033,117,165,67.16068004016192
94,Boise St.,WAC,21-13,106.03486432817466,97,98.77066328533985,110,0.6934129884756612,94,21,13,10,6,10-6,0.5179210975568961,0.4464170034278273,0.5405962390218636,0.5179210975568961,0.4464170034278273,0.5405962390218636,0.8349083104950574,0.8541933618891338,101.70205291691886,100.77509367472894,101.70205291691886,100.77509367472894,103.82717627039469,100.02712786810906,108.55254493630585,105.3586647761626,0.5850248047517792,4,-0.013392128771472223,1143.0,1111.0,1112.6499999999999,1.0272772210488474,0.9985170538803758,0,0.625,-4.933645882376805,116,201,68.31086446036305
95,Drexel,CAA,21-10,97.71899151798382,248,91.08174010410053,16,0.6918737019362753,95,21,10,11,7,11-7,0.514410718325058,0.500814000596282,0.5208910750556899,0.514410718325058,0.500814000596282,0.5208910750556899,0.8275464998796591,0.7955248742471482,104.37373033866304,103.33571777234768,104.37373033866304,103.33571777234768,94.72772936263078,90.87298373842472,92.39976055079667,87.3383373095918,0.6565260446640063,4,0.045690211995318974,1073.0,1060.0,1117.425,0.9602434167841243,0.9486095263664228,0,0.6111111111111112,-2.7545066006598597,79,71,64.24667836149526
96,Georgia Tech,ACC,13-18,99.94739356374393,208,93.6187332924361,38,0.6796698524093286,96,13,18,5,11,5-11,0.6383279101460658,0.4637999801922407,0.7761351480931957,0.6383279101460658,0.4637999801922407,0.7761351480931957,0.7227530836384908,0.8352345784311312,105.17742309591695,98.22761626226549,105.17742309591695,98.22761626226549,103.01379560263837,94.89673517134112,116.89390577271773,110.16307273789766,0.6641865716991678,11,-0.06867160073571832,1074.0,1102.0,1103.1625000000001,0.973564638029302,0.9989462114602335,0,0.3125,-6.8997135117868105,149,306,69.48333072311381
97,Indiana St.,MVC,19-14,102.2466463150271,161,95.87849391739648,60,0.6768914054431038,97,19,14,12,6,12-6,0.5956317684731167,0.5538078006959565,0.5847001249532744,0.5956317684731167,0.5538078006959565,0.5847001249532744,0.7857499998335217,0.7821878189400795,105.06111745463399,100.34793959717645,105.06111745463399,100.34793959717645,105.48643535936827,95.59168301067864,103.94705193828433,95.43930790371049,0.7275044763384418,6,0.030807016383923913,1227.0,1170.0,1190.5625,1.030605281117119,0.982728752165468,0,0.6666666666666666,-4.178510555591114,99,102,66.09373735229
98,Northern Iowa,MVC,19-14,107.4514157641341,80,100.78644968669556,140,0.6762083798593699,98,19,14,10,8,10-8,0.5782388295327738,0.5693885418408108,0.5847747914318949,0.5782388295327738,0.5693885418408108,0.5847747914318949,0.8107991213990106,0.7864488637091731,103.27140053849865,100.13020382570795,103.27140053849865,100.13020382570795,108.64539855806241,103.39155644912658,115.48575609901725,109.75144677215881,0.6423740339354993,3,0.005204955562759461,1148.0,1134.0,1077.325,1.0656023019980043,1.0526071519736384,0,0.5555555555555556,-4.598233309126914,108,152,60.395916493964265
99,Long Beach St.,BW,20-12,104.98832359628867,107,98.48382046979182,100,0.6760119110743879,99,20,12,14,2,14-2,0.5445964512701994,0.7611193218773923,0.3921483062013757,0.5445964512701994,0.7611193218773923,0.3921483062013757,0.7958327443010487,0.6259993087165279,103.05539841976767,100.3680249967417,103.05539841976767,100.3680249967417,105.02076395089135,96.96895043142516,114.68380545304737,111.9338262359436,0.5693295078840179,7,0.04382326048263685,1200.0,1053.0,1108.1375000000003,1.082898106056333,0.9502430880644323,0,0.875,-2.9885992841104354,84,79,69.8137384949939
100,Bucknell,Pat,25-9,102.85572206637873,149,96.78523731666178,74,0.6680939590574253,100,25,9,13,1,13-1,0.42050358769161883,0.5099588208302437,0.31508991172441814,0.42050358769161883,0.5099588208302437,0.31508991172441814,0.859613035227219,0.7952780249378968,101.45614866926903,104.21431378810601,101.45614866926903,104.21431378810601,104.96120876290792,97.24574228682884,103.6083062599649,98.23653827490068,0.6484542694579032,5,0.05050597989119554,1024.0,881.0,940.8874999999999,1.0883341525952892,0.9363499887074704,0,0.9285714285714286,-2.2331848509950896,77,63,65.99265028328865
101,Dayton,A10,22-14,102.81015447119803,151,96.78495588736175,73,0.666970430856647,101,22,14,7,9,7-9,0.5997386473504687,0.5374954245645287,0.6279400675795174,0.5997386473504687,0.5374954245645287,0.6279400675795174,0.7885966117770647,0.8061308185149513,103.22648829426113,98.9026098584799,103.22648829426113,98.9026098584799,100.66865217805831,96.38638865978417,105.37780227253438,100.6391232300433,0.6292791666546669,7,0.07415715295343561,1035.0,1047.0,1058.725,0.9775909702708447,0.9889253583319559,0,0.4375,-3.1828925199946423,85,32,66.26791627880117
102,Mississippi St.,SEC,17-14,107.33596491631303,82,101.10041707970305,152,0.6655818611250655,102,17,14,9,7,9-7,0.5860369688948205,0.44024919764211246,0.6955774403356904,0.5860369688948205,0.44024919764211246,0.6955774403356904,0.7782972664882382,0.8741743878057368,103.73625519066381,99.4228021664733,103.73625519066381,99.4228021664733,107.66215408540958,97.95053586164147,121.95559644999027,116.54251823243202,0.627640956793531,8,0.0022536996525408526,1118.0,1121.0,1098.2000000000003,1.0180295028228008,1.0207612456747401,0,0.5625,-4.886453287368592,112,163,67.79548547084156
103,South Dakota St.,Sum,17-12,114.25011339551406,22,107.76244210942966,287,0.6620178691762278,103,17,12,10,8,10-8,0.4350861820444108,0.44528877549121887,0.40826296432013326,0.4350861820444108,0.44528877549121887,0.40826296432013326,0.874247558636378,0.8532932467327964,101.39991715840645,104.678936748823,101.39991715840645,104.678936748823,115.61846812241272,109.2641249486385,117.6412016861724,109.72758673573406,0.690154770314455,2,-0.09007957063965966,1500.0,1356.0,1239.7875000000004,1.2098847584767547,1.0937358216629862,0,0.5555555555555556,-6.7875679324153415,146,323,68.7445786950075
104,Stanford,P10,15-16,103.22841122846452,140,97.47222791142485,85,0.6592224589810683,104,15,16,7,11,7-11,0.6345485819335681,0.4278250682788787,0.7783116293914318,0.6345485819335681,0.4278250682788787,0.7783116293914318,0.7465812520927502,0.8659277075828951,104.72884193258997,98.7808688284407,104.72884193258997,98.7808688284407,104.52108862284383,95.89937187712732,108.3444305321139,102.47784638907808,0.6547963727509063,8,-0.005016738713282176,1182.0,1221.0,1189.8249999999998,0.993423402601223,1.0262013321286745,0,0.3888888888888889,-5.646434536890942,125,179,65.42075865824147
105,East Tennessee St.,ASun,23-12,102.95167019953203,146,97.26925806818213,80,0.6576708046433575,105,23,12,16,4,16-4,0.45937014239175716,0.6637672231767335,0.3587457541088341,0.45937014239175716,0.6637672231767335,0.3587457541088341,0.851894159789784,0.7107416039535044,101.66008333508786,102.89073931672773,101.66008333508786,102.89073931672773,106.79748472333154,98.97863249747475,103.80636904973784,96.96626844685404,0.6865174211628876,2,0.0075634195369442825,1437.0,1264.0,1318.1375,1.090174583455823,0.9589287915714407,0,0.8,-4.348835046647409,101,146,65.51291373514496
106,Fairfield,MAAC,25-8,96.91939065393032,253,91.68070868270392,20,0.6545336373928596,106,25,8,15,3,15-3,0.4166487962253507,0.3944780454979239,0.4086112627373324,0.4166487962253507,0.3944780454979239,0.4086112627373324,0.8852236164466272,0.8793518048928899,99.09503414996146,102.80837327428634,99.09503414996146,102.80837327428634,99.79138696078418,91.59444374117739,81.73943897293454,89.065700551698,0.27147864667778254,1,0.06349190141549033,1216.0,1066.0,1199.9499999999998,1.0133755573148884,0.888370348764532,0,0.8333333333333334,-2.2306178267459646,76,42,65.86191601637705
107,Valparaiso,Horz,21-12,104.40077108374707,114,98.77066172565873,109,0.6541924431015543,107,21,12,12,6,12-6,0.5618267503991109,0.5391243254007154,0.5757207892664513,0.5618267503991109,0.5391243254007154,0.5757207892664513,0.812935953671362,0.7782204111892933,104.26247712752182,101.15984778810726,104.26247712752182,101.15984778810726,103.16639077287867,96.45193444116545,114.05631106138308,113.52728483559079,0.5133629222222091,4,0.070451112936325,1265.0,1201.0,1227.9499999999998,1.0301722382833178,0.9780528523148339,0,0.6666666666666666,-2.823874753757246,80,35,66.80777632577498
108,South Florida,BE,10-23,103.13278987571849,142,97.63790923816202,88,0.6524084633320062,108,10,23,3,15,3-15,0.7127417240217971,0.5527690095315551,0.8090311072109343,0.7127417240217971,0.5527690095315551,0.8090311072109343,0.6732087990509786,0.8185266662669652,108.10150687842558,97.61406829994664,108.10150687842558,97.61406829994664,104.94660446256486,98.95518536376113,109.97954534749223,103.51377457333933,0.667473828812345,13,-0.09064306773081493,1115.0,1251.0,1142.9375,0.9755564061901898,1.0945480395909664,0,0.16666666666666666,-9.217368415888908,190,324,62.684777641492445
109,Kent St.,MAC,24-12,104.8573333763358,109,99.32704469198873,120,0.650923790198205,109,24,12,12,4,12-4,0.5223399105838333,0.5478716734641932,0.436675607573403,0.5223399105838333,0.5478716734641932,0.436675607573403,0.8277936510951994,0.7986383711928439,102.15551451125617,101.32348971083644,102.15551451125617,101.32348971083644,105.19057309772143,100.19294739089199,106.3796734869808,100.46512155250915,0.6587761029461006,4,0.0765950666244477,1166.0,1078.0,1100.4125,1.0596026490066226,0.9796326377608398,0,0.75,-4.0823524804329026,97,28,67.33895923446443
110,Providence,BE,15-17,107.42982219033796,81,101.9636097798045,175,0.6457823791242825,110,15,17,4,14,4-14,0.6495758967729285,0.3926319044712957,0.8224998472039441,0.6495758967729285,0.3926319044712957,0.8224998472039441,0.7071238794537958,0.908669407027634,105.90205338775529,98.28228175500786,105.90205338775529,98.28228175500786,108.46904576208455,102.3801010063847,116.32193612826752,111.31365672167776,0.6238945053209469,14,0.008762598118615184,1304.0,1438.0,1294.6625,1.0072123043650374,1.1107141822675795,0,0.2222222222222222,-5.119746349962648,119,141,72.48944672775212
111,UCF,CUSA,20-12,103.68142835711464,124,98.41683513512004,98,0.64549110787804,111,20,12,6,10,6-10,0.5575743272720511,0.42621414966586535,0.6474797895105785,0.5575743272720511,0.42621414966586535,0.6474797895105785,0.8301808802554265,0.878095326800107,103.359381730177,100.99900829716552,103.359381730177,100.99900829716552,102.72311439305463,103.21268143542179,130.62897906188104,108.38670120007593,0.8953450455787485,3,0.050336796706021314,1010.0,1078.0,1009.925,1.0000742629403174,1.067405995494715,0,0.375,-4.113150581083811,98,64,65.8782851641465
112,Wright St.,Horz,17-14,103.9364113292634,120,98.77799462087981,111,0.642309212388987,112,17,14,10,8,10-8,0.563289531988721,0.5334856497756438,0.5770161866550465,0.563289531988721,0.5334856497756438,0.5770161866550465,0.8211688758761652,0.8163943421065337,103.52651033528745,101.05913496018852,103.52651033528745,101.05913496018852,104.88485833027909,100.4584119739324,113.15308207271922,104.0793223021559,0.7233750693593126,3,-0.009567383275313701,1167.0,1143.0,1119.0125,1.0428837926296624,1.0214363110331655,0,0.5555555555555556,-6.289977186689046,135,191,62.66942049710262
113,Morehead St.,OVC,22-10,103.62154136701685,130,98.54469424650938,102,0.6405386929975531,113,22,10,13,5,13-5,0.43996310045074827,0.5466761086197587,0.3299394593049017,0.43996310045074827,0.5466761086197587,0.3299394593049017,0.843773945533643,0.7479531860693185,101.27355985263371,103.17930691774858,101.27355985263371,103.17930691774858,102.11163200865889,98.46840971469861,94.5328259378114,87.76982837572656,0.7013296088421938,4,0.04193315026547639,1263.0,1127.0,1194.6125000000002,1.0572465966997664,0.9434021492324915,0,0.7222222222222222,-3.5607177975088495,91,81,64.47980489382967
114,Arizona St.,P10,12-19,103.85695592904302,123,98.90944132409854,115,0.6367563023056876,114,12,19,4,14,4-14,0.6955686262907119,0.5625469516550227,0.7807606422416064,0.6955686262907119,0.5625469516550227,0.7807606422416064,0.7192793926523051,0.8101183321731722,106.4586602170363,97.9606223719469,106.4586602170363,97.9606223719469,104.38012065615467,100.59206712471433,107.74904251186945,108.96610535542385,0.46775273386412264,9,-0.026575148128472226,1132.0,1253.0,1155.1375,0.9799699170012227,1.0847193515923428,0,0.2222222222222222,-7.475909858927763,160,234,63.76610341229814
115,Texas Tech,B12,13-19,106.32799722379445,93,101.78450572525247,166,0.6229793746274096,115,13,19,5,11,5-11,0.6286754689140363,0.4470296895042752,0.7855856868304165,0.6286754689140363,0.4470296895042752,0.7855856868304165,0.7337289525393624,0.8470542479220592,105.33734855096604,99.22880173804549,105.33734855096604,99.22880173804549,106.88384386423499,102.18321028956927,113.6319300851403,117.70157657064172,0.4001931271387038,10,-0.0579900056133863,1113.0,1219.0,1111.5124999999998,1.0013382665512085,1.0967038157465618,0,0.3125,-7.999497851878902,168,290,70.62827747191403
116,Rhode Island,A10,20-14,101.78012111071993,172,97.46803324679881,84,0.6219513624698341,116,20,14,9,7,9-7,0.5559656704499387,0.5340554694807061,0.559709042492304,0.5559656704499387,0.5340554694807061,0.559709042492304,0.8035078615586335,0.7942042570592165,103.58490367364223,100.69980305320247,103.58490367364223,100.69980305320247,100.01595393562056,98.06291910523797,108.00715938558439,98.73444413092206,0.7373580693837445,6,0.04576550068438523,1058.0,1052.0,1068.175,0.9904744072834508,0.9848573501532989,0,0.5625,-4.516250660229334,105,70,67.5195562582975
117,Santa Clara,WCC,22-14,106.4314696949692,90,101.92603290467338,172,0.6218528447302973,117,22,14,8,6,8-6,0.5379648077580005,0.47537700343405714,0.5650314067535906,0.5379648077580005,0.47537700343405714,0.5650314067535906,0.8224421147370102,0.8531153837281898,103.77330132115658,101.9967257949349,103.77330132115658,101.9967257949349,103.80319585882538,100.35403159062858,116.86219812117912,112.2862283195125,0.6128620057267934,6,0.052336583977295015,984.0,979.0,950.5250000000001,1.0352173798690196,1.029957128955051,0,0.5714285714285714,-6.583802494925822,139,58,68.37570257788227
118,Montana,BSky,19-11,99.91657187497074,210,95.72322035716775,57,0.6208266672301717,118,19,11,12,4,12-4,0.45607702514670584,0.5707836748507616,0.34389320644483695,0.45607702514670584,0.5707836748507616,0.34389320644483695,0.8765584463300348,0.8165152915336512,101.83119796163925,103.83277855264696,101.83119796163925,103.83277855264696,101.73968307312965,97.89286812803871,109.14524779273412,77.78024153516213,0.9800838908362409,1,0.004307469601814939,1078.0,971.0,1009.5625000000002,1.0677892651519838,0.9618027610970096,0,0.75,-4.8898014946033515,113,154,63.79424774218687
119,Saint Louis,A10,11-19,98.03745389954516,239,94.1454083373718,44,0.6144021505473553,119,11,19,6,10,6-10,0.5981615720949599,0.5608860112720652,0.6224451486865917,0.5981615720949599,0.5608860112720652,0.6224451486865917,0.7799659278081371,0.794868942794601,104.82435058287864,100.51395737316597,104.82435058287864,100.51395737316597,97.680883480787,92.48170819577686,94.03710508832161,94.07206787109978,0.4989312817978362,5,-0.131611970960137,972.0,979.0,1025.0625,0.9482348637278215,0.9550637156270959,0,0.375,-10.199272990366888,209,340,64.66902335821221
120,Buffalo,MAC,19-14,102.18691553945867,164,98.16719762557065,95,0.6133729127532231,120,19,14,8,8,8-8,0.4670425237921778,0.45670662599455913,0.4415443388591336,0.4670425237921778,0.45670662599455913,0.4415443388591336,0.8698523308474867,0.8706622792432329,101.02068408707835,102.53304136287404,101.02068408707835,102.53304136287404,103.9884909997394,101.6467417023559,190.62854245610262,175.88294202510912,0.7162310943135629,1,-0.03313407426480297,1114.0,1046.0,1055.775,1.0551490611162415,0.9907413984987331,0,0.5,-7.827177914490051,166,252,66.73549010802633
121,Detroit,Horz,16-16,106.08547902035849,96,102.15067823544817,182,0.6069850388224447,121,16,16,10,8,10-8,0.550159276214058,0.5003695978779996,0.5808594210942368,0.550159276214058,0.5003695978779996,0.5808594210942368,0.8203496641292435,0.8108240568364331,102.61312766969398,100.20057049818821,102.61312766969398,100.20057049818821,108.06044739722681,103.34294745661938,90.5491700825808,86.56772617420027,0.6264713707758021,3,-0.031103210316616003,1340.0,1327.0,1260.5625,1.0630175021071941,1.0527046457434677,0,0.5555555555555556,-8.04951446697566,169,247,70.84126162163729
122,Akron,MAC,22-13,101.53573719246768,175,97.78873386558783,90,0.6064506065838322,122,22,13,9,7,9-7,0.4848425511642284,0.5221437314621762,0.4319897137229954,0.4848425511642284,0.5221437314621762,0.4319897137229954,0.8536619070394625,0.819048031395679,101.76253511374604,102.32210141091959,101.76253511374604,102.32210141091959,102.76884558751941,100.6849616245285,87.85976851103528,93.16327347511958,0.3375943387165457,3,0.029334172317382,1107.0,1042.0,1057.6,1.0467095310136159,0.9852496217851741,0,0.5625,-5.569164998871999,123,105,67.1231173501051
123,Oral Roberts,Sum,19-16,108.76843080487083,64,104.85186533041457,235,0.6038982847623932,123,19,16,13,5,13-5,0.5193747507790868,0.628922329966191,0.4145908081266152,0.5193747507790868,0.628922329966191,0.4145908081266152,0.8382878122142068,0.7773722066444066,104.0066583560441,103.7038544280446,104.0066583560441,103.7038544280446,109.35182225683629,106.36012255705309,106.53852938718904,103.00762388340574,0.5957030046554134,2,-0.008373234285054099,1417.0,1297.0,1229.1875,1.1527940204403315,1.0551685564651447,0,0.7222222222222222,-7.277613834869046,158,189,67.21419322445331
124,James Madison,CAA,21-12,105.57714307278567,102,101.9626460256669,174,0.5988334277301618,124,21,12,10,8,10-8,0.5322381159912839,0.4894756089892697,0.5652768855219034,0.5322381159912839,0.4894756089892697,0.5652768855219034,0.8246356365075804,0.8358868206135976,103.18414547655898,101.72464538307261,103.18414547655898,101.72464538307261,107.27371522081388,101.87958044941803,104.56188939006421,96.16393824859178,0.7236889022790137,4,0.09464649601636388,1293.0,1239.0,1198.8125,1.0785673322558782,1.033522756894844,0,0.5555555555555556,-3.2988146943170626,87,19,68.23759531989185
125,South Carolina,SEC,14-16,99.69488618572476,212,96.36208858275513,68,0.596527644243241,125,14,16,5,11,5-11,0.6416706917896634,0.46001726320391495,0.7818569757007832,0.6416706917896634,0.46001726320391495,0.7818569757007832,0.7086665306739299,0.8101974052854217,106.3737816658059,99.21350125115897,106.3737816658059,99.21350125115897,101.89729923593501,98.23539932760954,105.83454511548481,103.02179879317792,0.5768287075623981,11,0.04081432475015001,1025.0,1127.0,1073.425,0.9548873931574168,1.0499103337447888,0,0.3125,-4.925884546653094,115,82,69.01471995830425
126,LIU Brooklyn,NEC,27-6,106.44095837968888,88,103.1042186350408,205,0.5905589760611705,126,27,6,16,2,16-2,0.36385683094945537,0.3847055787983301,0.3223793631474313,0.36385683094945537,0.3847055787983301,0.3223793631474313,0.9055228726028962,0.8854683764187506,98.49701131128184,103.87036617624936,98.49701131128184,103.87036617624936,106.9503323564826,103.03081567491924,98.87752978805895,100.40296407871688,0.4560979075754609,2,0.12251293589537426,1478.0,1292.0,1329.6125,1.1116020645112767,0.9717116829151351,0,0.8888888888888888,-1.249540889888253,64,6,74.89878612715373
127,St. Bonaventure,A10,16-15,105.96173289058201,99,102.64442885561255,193,0.5904394226125778,127,16,15,8,8,8-8,0.5542813863187398,0.5132436707425246,0.5860109285101497,0.5542813863187398,0.5132436707425246,0.5860109285101497,0.8115883881231202,0.8273532211585853,102.94827431042894,100.41247263593192,102.94827431042894,100.41247263593192,109.83720964382336,105.31594107298083,113.50186593753043,111.90331207408427,0.5406890042407838,5,-0.002143625295146334,1107.0,1114.0,1039.2625,1.065178431820642,1.0719139774599775,0,0.5,-6.410553072991946,137,168,64.58149782202214
128,Austin Peay,OVC,18-13,102.00378401185714,169,98.83786121946756,113,0.5896661517408787,128,18,13,13,5,13-5,0.42333985923591644,0.5590136332685032,0.3354706572353028,0.42333985923591644,0.5590136332685032,0.3354706572353028,0.8703297762467452,0.7828589289910208,100.13102174319327,103.1050985347874,100.13102174319327,103.1050985347874,101.88045732520587,99.41544189715975,108.53021144837764,105.6461436770023,0.5768201833809579,1,-0.04396428739471869,1291.0,1160.0,1220.1875000000002,1.0580341136095885,0.9506735645136504,0,0.7222222222222222,-6.803512713769719,148,271,68.10293703567945
129,Northern Colorado,BSky,19-11,104.50670818851232,112,101.312097118355,157,0.5883194882809005,129,19,11,13,3,13-3,0.44805558218879066,0.540047909132317,0.34786643122029404,0.44805558218879066,0.540047909132317,0.34786643122029404,0.8470795026178196,0.76033672699723,101.14454833695696,102.88499746367964,101.14454833695696,102.88499746367964,102.19588449517825,97.01541645830422,103.9310517571924,105.02337794648702,0.4699772959642403,3,0.026767375411202776,1122.0,990.0,1050.15,1.0684187973146693,0.9427224682188258,0,0.8125,-4.5594381851576316,107,113,67.48408135254661
130,Rider,MAAC,23-11,105.28920054606989,105,102.08737259447341,180,0.587863667493816,130,23,11,13,5,13-5,0.45504550926458603,0.4643134718775839,0.4158636038982728,0.45504550926458603,0.4643134718775839,0.4158636038982728,0.8559313901604032,0.821781675965387,99.93031044727505,101.92593111764135,99.93031044727505,101.92593111764135,105.69319326843582,102.19782451680585,126.59952467231352,100.2694618483,0.935921763711503,2,0.07346348238962264,1337.0,1251.0,1268.4125,1.0540734973835406,0.9862722103416673,0,0.7222222222222222,-3.6576567531881263,94,33,68.89349756859248
131,Saint Peter's,MAAC,20-14,93.56989189029669,291,90.87954250192674,14,0.5830965313993919,131,20,14,11,7,11-7,0.506821429634756,0.5802652998660397,0.41638094298498873,0.506821429634756,0.5802652998660397,0.41638094298498873,0.8354739060830542,0.789367863019495,101.42433351907539,101.18216471716798,101.42433351907539,101.18216471716798,94.84391576677226,92.4028650675167,89.97026733208929,93.8068464226613,0.3821992826265152,3,0.044999170693692525,1171.0,1088.0,1209.8999999999996,0.9678485825274818,0.8992478717249363,0,0.6111111111111112,-5.905646711661908,130,73,65.05433797918214
132,Air Force,MWC,15-15,105.20044763299802,106,102.2869644439566,185,0.5800506031213719,132,15,15,6,10,6-10,0.5967257074236623,0.4248994698424669,0.7174846722426887,0.5967257074236623,0.4248994698424669,0.7174846722426887,0.7506471708246403,0.8624935263197098,103.63336358742364,99.18041526809164,103.63336358742364,99.18041526809164,106.23813023255589,100.57525180621823,106.36625545734401,104.79073778093127,0.5427986092874587,9,0.044045886755459784,987.0,1046.0,989.0125,0.9979651419976997,1.0576206064129623,0,0.375,-4.637758918982195,110,78,62.05873426856529
133,Ohio,MAC,19-16,106.14050144472142,95,103.26790489381347,207,0.578233598603166,133,19,16,9,7,9-7,0.47810983307852006,0.5042441863178927,0.44625007833725416,0.47810983307852006,0.5042441863178927,0.44625007833725416,0.8639580458919083,0.8514734708299173,101.17226279016616,102.31992025382608,101.17226279016616,102.31992025382608,110.03318388328681,107.27670830491026,74.6267929277262,105.51700738693563,0.018283845164794234,1,-0.04251126967883656,1201.0,1156.0,1096.6375,1.0951659048682905,1.054131378874058,0,0.5625,-9.100010758868212,189,269,68.58894491456904
